"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.610944515,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.618626419,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q4",2.96096145,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.422026432,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.352720339,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.788576753,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.287124001,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q1",0.445417353,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q2",0.853179771,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.642150647,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.750010388,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.396860939,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.361815516,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.993472483,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q4",2.763144309,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.139361579,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.16675886,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.720741951,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.337818382,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.505959986,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.488330666,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.698221447,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.656065358,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q1",2.898903145,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q2",2.778726735,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q3",2.121575716,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q4",2.561248336,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q1",2.010095169,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.100366169,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.298860321,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q4",1.772521718,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.454965964,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q2",0.958381478,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-0.108220725,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-2.635328478,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-4.94355889,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-4.88811905,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-3.939423149,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-0.98444227,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.98846027,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.967370734,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.574321,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.996870852,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q1",2.458015126,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q2",1.606682131,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q3",1.209212585,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.33167377,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q1",1.844086462,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q2",1.663275895,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q3",1.297617779,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.741387512,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q1",0.722515206,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.099495613,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.665426005,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q4",2.215172692,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.75720896,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.789283432,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.873488647,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q4",1.841121343,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.350997108,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.330074013,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.865913565,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.62532923,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.584341452,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.322912942,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.48884246,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.74981769,
"G-7","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.811198894,
"G-7","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.184310837,
"G-7","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.381041685,
"G-7","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.686588511,
"G-7","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.39367811,
"G-7","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.419831906,
"G-7","QGDP","TOT","PC_CHGPY","Q","2018-Q3",1.950640739,
"G-7","QGDP","TOT","PC_CHGPY","Q","2018-Q4",1.505003861,
"G-7","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.690525794,
"G-7","QGDP","TOT","PC_CHGPY","Q","2019-Q2",1.58382248,
"G-7","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.848782465,
"G-7","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.445300972,
"G-7","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.156362413,
"G-7","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-11.888105677,
"G-7","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-4.012335796,
"G-7","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-2.98684283,
"G-7","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-0.590569097,
"G-7","QGDP","TOT","PC_CHGPY","Q","2021-Q2",12.895179954,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.38734,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.67455,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.82167,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.97055,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.91338,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.17316,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.39456,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.26167,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.24361,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.75186,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.76073,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.45924,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.4608,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.20026,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.42892,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.77145,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.9849,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.81924,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.57694,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.66845,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.77005,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.38639,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.40224,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.95668,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.14788,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.03224,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.99528,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.1745,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.12287,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.17664,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.25826,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.43087,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.1002,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.07428,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.39651,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.39201,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.29068,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.07308,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.37465,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.71072,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.53813,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.01013,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.37506,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.56872,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.00988,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.24207,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.37792,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.25165,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.43228,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.29358,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.12248,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.91168,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.84273,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.82911,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.83945,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.77381,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.63063,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.74768,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.56316,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.92706,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.88675,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.01761,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.8874,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.68213,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.81341,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.95571,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.86266,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.93491,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.75965,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.80665,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.66883,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.88151,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.73179,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.75813,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.04848,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.83897,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.02604,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.00555,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.02293,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.94537,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.82154,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.64574,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.6027,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.89424,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.86539,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.47927,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.3175,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.14245,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.60494,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.78494,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.93198,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.91047,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.4,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.88386,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q2",3.42298,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.9352,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.52579,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.82715,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.1702,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.73225,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.07756,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.25282,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.45448,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.89356,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.55802,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.87364,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q2",2.40511,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.0377,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q4",3.18957,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.08409,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.86477,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.44344,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q4",4.29226,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q1",4.59087,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.98303,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q3",4.61631,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q4",4.19645,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q1",4.42126,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q2",4.39544,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.54464,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q4",4.81687,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.08247,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.05891,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.95262,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q4",5.09592,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q1",5.05565,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.25359,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.25234,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q4",5.22965,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q1",4.52256,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q2",3.74601,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q3",2.63415,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-0.14973,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-2.40969,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-1.95178,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-0.72389,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q4",2.04726,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q1",4.97124,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q2",5.41021,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.46385,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q4",5.19812,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.84489,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q2",4.2355,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.75754,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q4",3.46713,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q1",3.32578,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q2",3.10846,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q3",3.02518,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.74291,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.89915,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q2",3.16104,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q3",3.43743,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.77094,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q1",3.51911,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.44386,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.38048,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q4",3.35513,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.61462,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.55936,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q3",3.40646,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q4",3.20774,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.15313,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.12461,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q3",3.07498,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q4",3.4637,
"G-20","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.42007,
"G-20","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.72217,
"G-20","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.97687,
"G-20","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.95059,
"G-20","QGDP","TOT","PC_CHGPY","Q","2018-Q1",4.06028,
"G-20","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.84964,
"G-20","QGDP","TOT","PC_CHGPY","Q","2018-Q3",3.47969,
"G-20","QGDP","TOT","PC_CHGPY","Q","2018-Q4",3.04924,
"G-20","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.99704,
"G-20","QGDP","TOT","PC_CHGPY","Q","2019-Q2",3.04183,
"G-20","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.8714,
"G-20","QGDP","TOT","PC_CHGPY","Q","2019-Q4",2.57977,
"G-20","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.52436,
"G-20","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-8.81769,
"G-20","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-2.18799,
"G-20","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-0.61383,
"G-20","QGDP","TOT","PC_CHGPY","Q","2021-Q1",3.5449,
"G-20","QGDP","TOT","PC_CHGPY","Q","2021-Q2",4,
"COL","QGDP","TOT","PC_CHGPP","A","2006",6.716868698,
"COL","QGDP","TOT","PC_CHGPP","A","2007",6.738194691,
"COL","QGDP","TOT","PC_CHGPP","A","2008",3.283446186,
"COL","QGDP","TOT","PC_CHGPP","A","2009",1.139648645,
"COL","QGDP","TOT","PC_CHGPP","A","2010",4.494658971,
"COL","QGDP","TOT","PC_CHGPP","A","2011",6.947891982,
"COL","QGDP","TOT","PC_CHGPP","A","2012",3.912635767,
"COL","QGDP","TOT","PC_CHGPP","A","2013",5.13399352,
"COL","QGDP","TOT","PC_CHGPP","A","2014",4.499030001,
"COL","QGDP","TOT","PC_CHGPP","A","2015",2.955901375,
"COL","QGDP","TOT","PC_CHGPP","A","2016",2.087382502,
"COL","QGDP","TOT","PC_CHGPP","A","2017",1.359360868,
"COL","QGDP","TOT","PC_CHGPP","A","2018",2.564324283,
"COL","QGDP","TOT","PC_CHGPP","A","2019",3.281116805,
"COL","QGDP","TOT","PC_CHGPP","A","2020",-6.795758107,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.535741229,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.278713089,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.79860802,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.086627401,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.701293204,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.873862144,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.511919237,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.902446047,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.052079169,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.198415583,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.173548929,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.361994816,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.729598219,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.144423724,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.810069165,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.480325573,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.89709437,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.825226991,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.767570126,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.331062338,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.162159248,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.949038246,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.102770072,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.899263717,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.82434931,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.87282731,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.91007648,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.849447581,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.0068813,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.100861273,
"COL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.985843034,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.646711123,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.333812436,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.785063933,
"COL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.231963254,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.313233334,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.708160248,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.839463152,
"COL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.087202193,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.72586544,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.430441141,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.246849626,
"COL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.616097053,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.007936263,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.532575011,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.572658196,
"COL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.464793314,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.268992194,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.761334003,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.34265861,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.455912995,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.677192457,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.644773174,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.017164061,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.661641041,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.626660453,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.150483503,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.716477953,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.909831046,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.597018477,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.83313863,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.667675421,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.189500413,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.928000594,
"COL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-2.395262406,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.812844996,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.985370703,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q3",7.671296447,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q4",7.368068794,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q1",7.174358836,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q2",6.49020728,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q3",6.829467639,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.473372313,
